price,averageRating,totalReviews,cat_harddrive,cat_flashdrive,cat_tv,cat_laptop,Topic_0,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,rating5,Label,Score
750000.0,4.0,4.0,0.024092723,0.037546456,0.90322125,0.035139553,0.0640083,0.12435182,0.06887398,0.14033264,0.050191335,0.17669308,0.073570296,0.08330132,0.060788836,0.15788837,1,1,0.7626
1940000.0,4.0,125.0,0.041620545,0.064862035,0.83281326,0.060704097,0.05679334,0.14790854,0.061110564,0.12451445,0.04453381,0.19435126,0.06527752,0.07391167,0.09150754,0.14009131,1,1,0.8923
1999000.0,4.0,913.0,0.024092937,0.03754697,0.90322024,0.03513993,0.061407868,0.119299844,0.06607588,0.13463141,0.048152238,0.16951467,0.11120786,0.07991708,0.0583192,0.15147392,1,1,0.9127
100000.0,1.0,1.0,0.15274546,0.23804055,0.38643283,0.22278118,0.03722416,0.21112753,0.08955212,0.13089782,0.029184302,0.12737879,0.124789186,0.04863527,0.084725074,0.11648579,0,0,0.9883
41500.0,4.0,298.0,0.15274546,0.23804055,0.38643283,0.22278118,0.0640083,0.12435182,0.06887398,0.14033264,0.050191335,0.17669308,0.073570296,0.08330132,0.060788836,0.15788837,1,1,0.8505
3749000.0,4.0,1227.0,0.019902198,0.20489056,0.7461795,0.029027676,0.13193783,0.110339366,0.09865474,0.124519385,0.044535592,0.1567826,0.06528012,0.07391461,0.05393892,0.14009687,0,0,0.3856
3799000.0,4.0,322.0,0.40540782,0.42859095,0.105296955,0.06070428,0.0640083,0.12435182,0.06887398,0.14033264,0.050191335,0.17669308,0.073570296,0.08330132,0.060788836,0.15788837,1,1,0.8795
177000.0,4.0,374.0,0.76886266,0.064934365,0.10544689,0.06075607,0.0640083,0.12435182,0.06887398,0.14033264,0.050191335,0.17669308,0.073570296,0.08330132,0.060788836,0.15788837,1,1,0.7989
1169000.0,4.0,3751.0,0.024092829,0.24809277,0.6926746,0.035139743,0.122750744,0.1722884,0.056855448,0.15079753,0.04143295,0.14585978,0.06073223,0.06876519,0.050181177,0.13033654,1,0,0.3449
805000.0,4.0,5.0,0.8624524,0.038811836,0.06291944,0.03581633,0.06504676,0.10194535,0.119837515,0.111692965,0.030699788,0.185725,0.044996012,0.18042655,0.03718116,0.1224489,0,0,0.67
807000.0,5.0,1.0,0.06541831,0.6736588,0.16550876,0.095414184,0.056793127,0.18548234,0.061110336,0.12451399,0.044533644,0.19435056,0.06527727,0.07391139,0.053936567,0.1400908,1,1,0.9988
188000.0,3.0,9.0,0.030519458,0.84775484,0.07721264,0.044513106,0.05506033,0.19590564,0.057583343,0.2042041,0.025986088,0.17917775,0.08194088,0.04312915,0.053348325,0.10366441,1,0,0.7289
50000.0,4.0,6.0,0.06541829,0.6736586,0.16550893,0.0954142,0.0640083,0.12435182,0.06887398,0.14033264,0.050191335,0.17669308,0.073570296,0.08330132,0.060788836,0.15788837,1,1,0.7249
70000.0,3.0,46.0,0.041621223,0.7923736,0.10529988,0.060705286,0.06587665,0.076884024,0.071681894,0.1915895,0.030950403,0.22054939,0.07150009,0.051370893,0.042965066,0.17663206,0,0,0.707
1894900.0,4.0,228.0,0.04162063,0.06486225,0.83281285,0.060704254,0.056793064,0.14790854,0.06111027,0.12451386,0.044533595,0.231925,0.065277204,0.07391131,0.05393651,0.14009064,1,1,0.9338
1418900.0,4.0,183.0,0.024092726,0.037546463,0.90322125,0.035139557,0.04497882,0.1823425,0.07859212,0.1283679,0.03527029,0.12437254,0.051698074,0.1478928,0.05746176,0.1490232,1,1,0.8567
56600.0,4.0,199.0,0.15274546,0.23804055,0.38643283,0.22278118,0.0640083,0.12435182,0.06887398,0.14033264,0.050191335,0.17669308,0.073570296,0.08330132,0.060788836,0.15788837,1,1,0.8707
730000.0,4.0,138.0,0.017058268,0.9145268,0.043410514,0.025004368,0.061407886,0.11929988,0.0660759,0.13463145,0.048152253,0.16951472,0.070581414,0.0799171,0.05831922,0.19210014,1,1,0.9436
1899000.0,4.0,9631.0,0.0199022,0.20489053,0.7461795,0.029027676,0.098049685,0.11464233,0.06349625,0.12937534,0.046272356,0.16289674,0.1068675,0.07679709,0.0560424,0.14556031,1,1,0.9214
49800.0,4.0,14.0,0.065416306,0.67367536,0.16549781,0.09541053,0.061407983,0.11930006,0.066075996,0.13463165,0.08877711,0.16951497,0.070581526,0.07991723,0.058319308,0.1514742,1,1,0.8004
157500.0,4.0,1405.0,0.024252726,0.87857,0.06175581,0.035421416,0.054736674,0.14255323,0.09511059,0.1200054,0.042921104,0.18731324,0.06291361,0.07123509,0.08819289,0.13501817,0,1,0.8369
2529000.0,4.0,1155.0,0.041620806,0.06486268,0.83281195,0.06070456,0.052823413,0.10262244,0.09178692,0.115810744,0.041420843,0.2506627,0.060714535,0.06874515,0.085114494,0.13029876,1,1,0.9113
2399000.0,4.0,1022.0,0.016953312,0.026420414,0.9318996,0.024726672,0.07258392,0.08487142,0.04700732,0.15358348,0.06315817,0.14911108,0.050212573,0.1435165,0.07039208,0.16556346,1,0,0.3054
8000000.0,3.0,8.0,0.15274546,0.23804055,0.38643283,0.22278118,0.13192302,0.110336915,0.061111633,0.124516614,0.08210966,0.1567791,0.06527866,0.073912956,0.053937715,0.14009376,0,0,0.6641
44444.0,4.0,2744.0,0.15274546,0.23804055,0.38643283,0.22278118,0.059010796,0.1927189,0.06349658,0.12937602,0.046272602,0.16289762,0.067826234,0.07679749,0.056042697,0.14556108,1,1,0.9039
92000.0,4.0,249.0,0.02409276,0.8798148,0.060952798,0.035139617,0.061407793,0.1192997,0.066075794,0.1752589,0.04815218,0.16951446,0.07058131,0.079916984,0.05831913,0.15147373,1,1,0.8913
177000.0,4.0,374.0,0.76886266,0.064934365,0.10544689,0.06075607,0.04937446,0.12858573,0.05312773,0.14088011,0.03871639,0.20162934,0.08941658,0.06425662,0.046891045,0.18712197,1,1,0.7753
1185000.0,4.0,19.0,0.7493662,0.18280028,0.043049954,0.024783527,0.102026105,0.11723908,0.047788974,0.13135706,0.03473473,0.21170844,0.11069014,0.062484566,0.07135981,0.11061109,1,0,0.3631
78570.0,4.0,696.0,0.108997166,0.7629485,0.11956821,0.00848612,0.056793254,0.11033481,0.061110474,0.19966117,0.044533744,0.15677615,0.06527741,0.073911555,0.091510355,0.1400911,1,1,0.7598
1824000.0,4.0,1232.0,0.024092829,0.2480928,0.6926746,0.035139743,0.047552083,0.09221155,0.051008843,0.19792126,0.06854152,0.13690796,0.11756991,0.12475551,0.0464223,0.11710908,0,0,0.499
98000.0,4.0,125.0,0.024092738,0.87981504,0.060952686,0.03513958,0.0614078,0.11929972,0.10670338,0.13463126,0.048152186,0.16951448,0.07058132,0.079917,0.058319137,0.15147376,1,1,0.9477
1169000.0,4.0,3751.0,0.024092829,0.24809277,0.6926746,0.035139743,0.049372956,0.16124886,0.08578531,0.1082459,0.03871521,0.16895817,0.056748625,0.06425468,0.07955395,0.18711632,1,1,0.8475
28500.0,4.0,45.0,0.23299947,0.670897,0.060960975,0.035142522,0.0614081,0.11930029,0.06607612,0.13463192,0.048152417,0.16951528,0.07058166,0.07991738,0.058319416,0.19209743,0,1,0.8142
77500.0,4.0,5013.0,0.15274546,0.23804055,0.38643283,0.22278118,0.05901907,0.11463537,0.102560975,0.12935358,0.04628101,0.16287565,0.106880076,0.07680545,0.05605267,0.14553617,1,1,0.8631
44444.0,4.0,2744.0,0.15274546,0.23804055,0.38643283,0.22278118,0.0640083,0.12435182,0.06887398,0.14033264,0.050191335,0.17669308,0.073570296,0.08330132,0.060788836,0.15788837,1,1,0.879
3999000.0,4.0,407.0,0.030519111,0.04756151,0.87740684,0.04451255,0.047816828,0.09288063,0.05145477,0.19969451,0.0691226,0.16359398,0.05495855,0.12550087,0.077055864,0.11792142,0,0,0.3555
44000.0,4.0,1244.0,0.15274546,0.23804055,0.38643283,0.22278118,0.061407782,0.11929968,0.06607578,0.13463122,0.04815217,0.16951443,0.070581295,0.07991697,0.058319118,0.19210155,1,1,0.8953
1400000.0,4.0,1022.0,0.041620858,0.064862825,0.83281165,0.060704656,0.054736726,0.106339514,0.05889762,0.1562195,0.042921145,0.18731315,0.06291367,0.14365678,0.051983602,0.1350183,1,0,0.3253
2399000.0,4.0,1022.0,0.016953312,0.026420414,0.9318996,0.024726672,0.0567934,0.14790836,0.06111063,0.16208486,0.04453386,0.15677655,0.065277584,0.07391175,0.053936828,0.17766617,1,1,0.8541
66666.0,4.0,918.0,0.15274546,0.23804055,0.38643283,0.22278118,0.0640083,0.12435182,0.06887398,0.14033264,0.050191335,0.17669308,0.073570296,0.08330132,0.060788836,0.15788837,1,1,0.9131
157500.0,4.0,1405.0,0.024252726,0.87857,0.06175581,0.035421416,0.046348307,0.09004292,0.049871538,0.10161458,0.0976034,0.28126425,0.053272124,0.060318347,0.0746751,0.14498945,1,1,0.9171
1249000.0,4.0,2575.0,0.019902203,0.031016048,0.920054,0.029027682,0.11468603,0.1285813,0.053127445,0.14091238,0.071379796,0.13629602,0.0894161,0.06425629,0.046890795,0.1544539,1,1,0.7814
79000.0,4.0,785.0,0.030752048,0.84591687,0.078404635,0.044926442,0.0640083,0.12435182,0.06887398,0.14033264,0.050191335,0.17669308,0.073570296,0.08330132,0.060788836,0.15788837,1,1,0.9157
1099000.0,4.0,151.0,0.024092987,0.037547097,0.69282687,0.24553306,0.04782506,0.092911765,0.0830136,0.19956607,0.037501458,0.13201942,0.1182512,0.062240195,0.108702086,0.11796915,1,0,0.4165
2399000.0,4.0,1022.0,0.016953312,0.026420414,0.9318996,0.024726672,0.06140827,0.1599209,0.06607631,0.13463229,0.048152555,0.16951576,0.07058185,0.0799176,0.05831958,0.15147491,1,1,0.8876
1249000.0,4.0,2575.0,0.019902203,0.031016048,0.920054,0.029027682,0.056793362,0.1479096,0.06111059,0.124514505,0.08210696,0.15677644,0.06527754,0.11148284,0.053936794,0.14009137,1,1,0.8931
144000.0,4.0,23.0,0.15274546,0.23804055,0.38643283,0.22278118,0.056793038,0.110334404,0.06111024,0.12451379,0.044533573,0.26949948,0.06527717,0.07391127,0.05393648,0.14009058,1,1,0.8698
79500.0,4.0,362.0,0.04162133,0.06486396,0.105300486,0.78821427,0.05103972,0.132924,0.054919578,0.14566816,0.040022183,0.24219859,0.058664385,0.10019186,0.048472546,0.12589896,0,0,0.3951
105000.0,4.0,61.0,0.22987053,0.031667843,0.05125511,0.68720657,0.056793127,0.110334575,0.061110336,0.12451399,0.044533644,0.19435038,0.06527727,0.07391139,0.053936567,0.21523872,1,1,0.8772
26900.0,4.0,370.0,0.04162056,0.7923787,0.105296545,0.060704123,0.051041283,0.099160194,0.08868831,0.14567219,0.040023405,0.14089796,0.1262043,0.13393556,0.04847403,0.12590277,1,0,0.316
715000.0,4.0,30.0,0.024297995,0.87850744,0.06176882,0.035425775,0.059010334,0.1536834,0.06349609,0.12937503,0.04627224,0.20193808,0.067825705,0.0767969,0.056042258,0.14555995,1,1,0.8552
55000.0,4.0,63.0,0.06542317,0.6736189,0.165535,0.09542294,0.0640083,0.12435182,0.06887398,0.14033264,0.050191335,0.17669308,0.073570296,0.08330132,0.060788836,0.15788837,1,1,0.8584
1899000.0,4.0,9631.0,0.0199022,0.20489053,0.7461795,0.029027676,0.052823752,0.13757113,0.056839224,0.22065099,0.041421108,0.18076679,0.060714927,0.06874559,0.050166845,0.1302996,1,1,0.8645
1999000.0,4.0,913.0,0.024092937,0.03754697,0.90322024,0.03513993,0.06140803,0.15992418,0.06607605,0.13463175,0.048152365,0.1695151,0.07058158,0.07991729,0.058319353,0.15147431,1,1,0.8997
44444.0,4.0,2744.0,0.15274546,0.23804055,0.38643283,0.22278118,0.042441845,0.08245368,0.04566812,0.17728482,0.03328026,0.28563744,0.07686164,0.08329951,0.040307123,0.13276555,1,1,0.7557
2069000.0,4.0,1577.0,0.06541626,0.101945594,0.7372277,0.095410444,0.043671265,0.0848421,0.13366409,0.24012682,0.06312916,0.12055318,0.05019517,0.0857274,0.041474707,0.13661607,0,0,0.6917
5499000.0,4.0,994.0,0.024092963,0.037547033,0.90322,0.035139974,0.06209494,0.104976565,0.06411041,0.21771194,0.020968756,0.14336936,0.083790965,0.10554258,0.07847461,0.118959844,0,0,0.4071
2699000.0,4.0,830.0,0.024092937,0.03754697,0.90322024,0.03513993,0.059011016,0.114643365,0.102538586,0.12937652,0.046272777,0.16289821,0.06782649,0.11582849,0.056042906,0.14556162,1,1,0.8269
775000.0,4.0,21.0,0.15274546,0.23804055,0.38643283,0.22278118,0.054737817,0.14255618,0.058898788,0.15621956,0.042921998,0.15110216,0.09912317,0.07123658,0.088182785,0.13502097,1,0,0.3079
52500.0,3.0,28.0,0.065416306,0.6736753,0.16549782,0.09541054,0.056793813,0.1479087,0.061111074,0.16209044,0.04453418,0.15677768,0.06527805,0.11147638,0.05393722,0.14009248,0,0,0.6204
73724.0,5.0,22.0,0.065416634,0.101947084,0.7372251,0.09541115,0.06401966,0.12434612,0.06888543,0.14031714,0.050203215,0.17666903,0.073577896,0.08331184,0.060801502,0.15786819,1,1,0.9987
1418900.0,4.0,183.0,0.024092726,0.037546463,0.90322125,0.035139557,0.0640083,0.12435182,0.06887398,0.14033264,0.050191335,0.17669308,0.073570296,0.08330132,0.060788836,0.15788837,1,1,0.9252
129000.0,4.0,3039.0,0.15274546,0.23804055,0.38643283,0.22278118,0.061407823,0.159927,0.066075824,0.1346313,0.0481522,0.16951454,0.07058134,0.07991702,0.058319155,0.1514738,1,1,0.8997
2069000.0,4.0,1577.0,0.06541626,0.101945594,0.7372277,0.095410444,0.061837558,0.07229681,0.04004843,0.10619561,0.15236239,0.27504733,0.06740178,0.048434924,0.05997547,0.1163997,0,0,0.4329
2499000.0,4.0,527.0,0.016953304,0.026420396,0.93189967,0.024726659,0.05284407,0.13762395,0.05686108,0.15045333,0.041437063,0.21577296,0.060738236,0.103733845,0.050186154,0.13034935,1,1,0.8985
275000000.0,4.0,173.0,0.030528082,0.04758337,0.8773601,0.044528436,0.056793757,0.110335805,0.06111102,0.19965294,0.044534143,0.15677755,0.10285302,0.07391221,0.053937167,0.14009236,1,1,0.7805
1400000.0,4.0,1022.0,0.041620858,0.064862825,0.83281165,0.060704656,0.059010465,0.1146423,0.06349623,0.12937531,0.04627234,0.20193817,0.067825854,0.07679707,0.056042377,0.18459988,1,1,0.8465
14900.0,3.0,15.0,0.04162283,0.42869917,0.10530815,0.42436987,0.09094803,0.10633911,0.0588974,0.120005056,0.042920984,0.22352596,0.09912737,0.0712349,0.05198341,0.1350178,1,0,0.4677
2255714.0,4.0,22.0,0.15274546,0.23804055,0.38643283,0.22278118,0.052824896,0.20744655,0.09178942,0.11581397,0.04142201,0.1807695,0.060716238,0.06874707,0.050167933,0.1303024,1,1,0.7984
7192900.0,4.0,55.0,0.15274546,0.23804055,0.38643283,0.22278118,0.056793056,0.11033444,0.06111026,0.124513835,0.04453359,0.1943503,0.102851756,0.0739113,0.091510825,0.14009063,1,1,0.9075
158000.0,5.0,8.0,0.030763648,0.84582895,0.07846141,0.044945966,0.052823577,0.13757093,0.056839038,0.11581109,0.04142097,0.18076624,0.095663026,0.06874536,0.08511433,0.16524544,1,1,0.9988
2499000.0,4.0,6819.0,0.016953304,0.026420396,0.93189967,0.024726659,0.056793045,0.11033442,0.06111025,0.12451381,0.04453358,0.15677558,0.065277174,0.07391129,0.053936493,0.25281435,1,1,0.9277
4998000.0,4.0,55.0,0.041623145,0.06486827,0.46933827,0.4241703,0.048144545,0.1253806,0.08365762,0.10554876,0.037752252,0.16474682,0.08718905,0.06268319,0.04572379,0.23917341,1,1,0.868
73724.0,5.0,22.0,0.065416634,0.101947084,0.7372251,0.09541115,0.0640083,0.12435182,0.06887398,0.14033264,0.050191335,0.17669308,0.073570296,0.08330132,0.060788836,0.15788837,1,1,0.9987
26500.0,4.0,44.0,0.041620564,0.7923787,0.10529655,0.06070413,0.14274675,0.092918076,0.1147301,0.10485919,0.037504025,0.13202837,0.054973215,0.062244445,0.1083754,0.14962044,1,0,0.3491
156000.0,5.0,3.0,0.01702116,0.91490823,0.04322486,0.02484573,0.0640083,0.12435182,0.06887398,0.14033264,0.050191335,0.17669308,0.073570296,0.08330132,0.060788836,0.15788837,1,1,0.9987
5695000.0,4.0,63.0,0.15274546,0.23804055,0.38643283,0.22278118,0.06140834,0.11930075,0.06607638,0.13463244,0.048152607,0.21013512,0.070581935,0.07991769,0.058319647,0.15147507,1,1,0.9178
79400.0,4.0,505.0,0.15274546,0.23804055,0.38643283,0.22278118,0.056801673,0.11033298,0.061119005,0.23722002,0.04454348,0.15675636,0.06528288,0.07392047,0.05394808,0.14007507,1,0,0.3967
3299000.0,4.0,4340.0,0.01990218,0.031015988,0.9200542,0.029027639,0.0625304,0.07309469,0.11518335,0.21463215,0.079613134,0.12932925,0.04325032,0.09880245,0.060751263,0.122812964,1,0,0.3889
1899000.0,4.0,9631.0,0.0199022,0.20489053,0.7461795,0.029027676,0.05282598,0.102627404,0.12671958,0.15076616,0.04142286,0.18074815,0.06071748,0.06874849,0.05016896,0.16525489,1,1,0.8186
1169000.0,4.0,3751.0,0.024092829,0.24809277,0.6926746,0.035139743,0.059010345,0.11464207,0.0634961,0.12937504,0.046272248,0.24097933,0.06782571,0.07679691,0.056042265,0.14555998,1,1,0.9032
150000.0,4.0,83.0,0.024092758,0.8798148,0.06095279,0.035139613,0.05282341,0.102622434,0.05683886,0.11581074,0.04142084,0.21571414,0.06071453,0.06874514,0.05016652,0.23514336,1,1,0.9232
1824000.0,4.0,1232.0,0.024092829,0.2480928,0.6926746,0.035139743,0.056793045,0.11033442,0.06111025,0.12451381,0.04453358,0.19435033,0.065277174,0.07391129,0.053936493,0.21523961,1,1,0.8965
929990.0,4.0,285.0,0.5638423,0.3144305,0.07721374,0.044513505,0.06140788,0.119299866,0.066075884,0.13463143,0.048152246,0.16951469,0.11120776,0.079917096,0.058319207,0.15147394,1,1,0.8737
65000.0,4.0,72.0,0.29726338,0.58101326,0.077210896,0.0445125,0.065053195,0.15357,0.093935914,0.1376455,0.05659837,0.15988943,0.04500232,0.050954707,0.06307129,0.17427923,1,1,0.7953
42500.0,4.0,42.0,0.15274546,0.23804055,0.38643283,0.22278118,0.0436737,0.14260423,0.0758904,0.21127114,0.034247573,0.17831331,0.10797924,0.056835596,0.041477866,0.10770698,1,0,0.4162
3999000.0,4.0,407.0,0.030519111,0.04756151,0.87740684,0.04451255,0.12271789,0.10262289,0.09178647,0.11581125,0.041421026,0.14581816,0.060714804,0.06874545,0.08511444,0.16524765,1,1,0.8509
34500.0,4.0,79.0,0.15274546,0.23804055,0.38643283,0.22278118,0.0640083,0.12435182,0.06887398,0.14033264,0.050191335,0.17669308,0.073570296,0.08330132,0.060788836,0.15788837,1,1,0.8204
41000.0,4.0,14.0,0.6370762,0.101963565,0.16553736,0.09542284,0.059010334,0.11464205,0.06349609,0.12937503,0.04627224,0.16289635,0.10686712,0.0767969,0.056042258,0.18460162,1,1,0.8118
3957000.0,4.0,121.0,0.6371462,0.101945646,0.16549769,0.095410496,0.061407782,0.11929968,0.06607578,0.13463122,0.04815217,0.21014227,0.070581295,0.07991697,0.058319118,0.1514737,1,1,0.9295
50400.0,4.0,25.0,0.065417975,0.101950705,0.16550702,0.66712433,0.059010617,0.1146426,0.06349639,0.12937564,0.046272464,0.16289711,0.067826025,0.15487601,0.056042526,0.14556065,1,1,0.7308
73100.0,4.0,206.0,0.15274546,0.23804055,0.38643283,0.22278118,0.059010435,0.11464225,0.063496195,0.16841522,0.046272323,0.16289662,0.06782582,0.07679703,0.05604235,0.18460177,1,1,0.7713
850000.0,4.0,365.0,0.030519005,0.047561243,0.8774074,0.044512358,0.056796383,0.14791721,0.061113838,0.12452108,0.0445362,0.15678473,0.065281,0.1114489,0.09150187,0.14009878,0,1,0.816
1549000.0,4.0,126.0,0.02409273,0.03754647,0.9032212,0.035139564,0.05901033,0.11464204,0.06349608,0.12937501,0.046272237,0.16289634,0.0678257,0.07679689,0.056042254,0.22364315,1,1,0.9093
1400000.0,4.0,1022.0,0.041620858,0.064862825,0.83281165,0.060704656,0.05282429,0.10262413,0.0568398,0.11581265,0.041421533,0.2506654,0.06071554,0.10368029,0.08511548,0.13030091,1,1,0.8644
49000.0,4.0,115.0,0.25367647,0.71505773,0.019853653,0.011412084,0.05104,0.09915772,0.08868716,0.11190076,0.073790334,0.24219643,0.058664706,0.06642419,0.048472814,0.1596659,1,1,0.7937
1350000.0,5.0,1.0,0.63770974,0.1713378,0.16935886,0.021593627,0.054736376,0.106338836,0.09511086,0.12000474,0.04292087,0.15109819,0.09912711,0.0712347,0.051983267,0.20744504,1,1,0.9991
29500.0,4.0,15.0,0.16525014,0.6200328,0.042894743,0.1718223,0.047810994,0.12451639,0.051445417,0.10482145,0.037490416,0.19524181,0.054953326,0.18874754,0.04540622,0.14956646,1,0,0.3052
2069000.0,4.0,1577.0,0.06541626,0.101945594,0.7372277,0.095410444,0.056801047,0.18538809,0.06111886,0.12453121,0.044539865,0.1567975,0.10284743,0.07392173,0.0539441,0.1401102,1,0,0.3768
3949000.0,4.0,239.0,0.15274546,0.23804055,0.38643283,0.22278118,0.05679306,0.11033445,0.09868461,0.12451385,0.04453359,0.19435038,0.0652772,0.07391131,0.053936508,0.17766504,1,1,0.8824
77500.0,4.0,5013.0,0.15274546,0.23804055,0.38643283,0.22278118,0.05680316,0.110331215,0.061119743,0.16207005,0.044544168,0.19432956,0.065284505,0.07392172,0.053947847,0.17764805,0,1,0.7724
39900.0,4.0,6.0,0.06542317,0.6736189,0.165535,0.09542294,0.052823745,0.17251533,0.09178664,0.11581147,0.041421104,0.18076706,0.060714915,0.06874558,0.0851146,0.13029958,0,0,0.3918
1249000.0,4.0,2575.0,0.019902203,0.031016048,0.920054,0.029027682,0.05475646,0.106377654,0.058918845,0.12004848,0.04293664,0.18738024,0.06293631,0.10712238,0.052002355,0.20752066,1,1,0.8854
1400000.0,4.0,1022.0,0.041620858,0.064862825,0.83281165,0.060704656,0.061407812,0.11929973,0.06607582,0.1752587,0.048152193,0.1695145,0.07058133,0.079917006,0.058319144,0.15147378,1,1,0.8311
28500.0,4.0,124.0,0.030523047,0.5809965,0.07723072,0.31124973,0.056793038,0.110334404,0.06111024,0.12451379,0.044533573,0.1943503,0.10285161,0.07391127,0.05393648,0.17766526,1,1,0.9192
1999000.0,4.0,913.0,0.024092937,0.03754697,0.90322024,0.03513993,0.051042005,0.13293095,0.054922033,0.11190512,0.04002397,0.20840327,0.0924365,0.10019532,0.0822363,0.12590455,1,1,0.8474
69000.0,4.0,505.0,0.15274546,0.23804055,0.38643283,0.22278118,0.056793254,0.22305536,0.061110474,0.12451426,0.044533744,0.15677615,0.06527741,0.073911555,0.05393669,0.1400911,1,1,0.8428
129000.0,4.0,3039.0,0.15274546,0.23804055,0.38643283,0.22278118,0.04368001,0.14265619,0.10469095,0.124661244,0.034251165,0.20708536,0.050205197,0.056845766,0.041483015,0.19444107,0,1,0.8031
3749000.0,4.0,1227.0,0.019902198,0.20489056,0.7461795,0.029027676,0.047838315,0.12409627,0.083110996,0.19977368,0.06915932,0.16369784,0.054984678,0.09390511,0.045432184,0.11800161,0,1,0.7029
760000.0,4.0,22.0,0.5590604,0.047815736,0.07735008,0.31577384,0.059010327,0.11464203,0.06349608,0.12937501,0.046272233,0.24097957,0.06782569,0.07679689,0.056042247,0.14555994,1,1,0.8888
4299000.0,4.0,154.0,0.024094518,0.037550665,0.69317675,0.24517804,0.052826814,0.102629006,0.09173032,0.11581814,0.04142351,0.2506771,0.060718436,0.06874957,0.08511999,0.1303071,0,1,0.8729
715000.0,4.0,30.0,0.12186134,0.83117944,0.029802011,0.01715726,0.06140795,0.11929999,0.06607596,0.13463157,0.08877756,0.16951488,0.07058149,0.079917185,0.058319278,0.1514741,1,1,0.8338
79500.0,4.0,362.0,0.04162133,0.06486396,0.105300486,0.78821427,0.04634479,0.15135972,0.080529496,0.10160691,0.036340702,0.21991952,0.08392986,0.090975456,0.044013757,0.14497976,1,1,0.7134
4963500.0,4.0,48.0,0.041620642,0.06486227,0.83281285,0.06070427,0.0550949,0.1082428,0.10149534,0.11619794,0.047946986,0.2011,0.1258337,0.065075934,0.07537144,0.10364097,0,0,0.4919
1400000.0,4.0,1022.0,0.041620858,0.064862825,0.83281165,0.060704656,0.05679317,0.22305657,0.06111038,0.12451407,0.044533674,0.1567759,0.065277316,0.07391144,0.053936608,0.1400909,1,1,0.7322
2529000.0,4.0,1155.0,0.041620806,0.06486268,0.83281195,0.06070456,0.059010375,0.15368319,0.063496135,0.12937512,0.046272274,0.16289645,0.10686719,0.07679695,0.056042295,0.14556006,1,1,0.9223
189000.0,4.0,1533.0,0.15274546,0.23804055,0.38643283,0.22278118,0.08483081,0.1667569,0.054941975,0.1457272,0.040038526,0.14095072,0.092079036,0.06645089,0.048492327,0.15973163,1,1,0.871
29500.0,5.0,23.0,0.15274546,0.23804055,0.38643283,0.22278118,0.0640083,0.12435182,0.06887398,0.14033264,0.050191335,0.17669308,0.073570296,0.08330132,0.060788836,0.15788837,1,1,0.9986
1169000.0,4.0,3751.0,0.024092829,0.24809277,0.6926746,0.035139743,0.049389686,0.12860656,0.05314363,0.14092901,0.03873008,0.13630582,0.15456788,0.12962057,0.046906598,0.12180013,1,0,0.6518
1065000.0,4.0,136.0,0.019946763,0.90048575,0.05049007,0.02907741,0.05901036,0.19272481,0.06349612,0.12937509,0.046272263,0.16289641,0.067825735,0.076796934,0.05604228,0.14556003,1,1,0.9174
77500.0,4.0,5013.0,0.15274546,0.23804055,0.38643283,0.22278118,0.05473634,0.10633876,0.058897197,0.120004654,0.04292084,0.1873121,0.13534094,0.07123466,0.05198323,0.1712313,1,1,0.8913
59000.0,4.0,73.0,0.1051539,0.7334479,0.08412325,0.077274896,0.10203417,0.11929987,0.06607589,0.13463144,0.04815225,0.1695147,0.070581414,0.0799171,0.058319215,0.15147395,1,1,0.8076
1180000.0,5.0,1.0,0.024092723,0.03754646,0.90322125,0.035139553,0.056796715,0.110341504,0.061114192,0.16207257,0.04453646,0.19436271,0.10282026,0.07391605,0.05393998,0.14009957,1,1,0.9989
66666.0,4.0,918.0,0.15274546,0.23804055,0.38643283,0.22278118,0.0640083,0.12435182,0.06887398,0.14033264,0.050191335,0.17669308,0.073570296,0.08330132,0.060788836,0.15788837,1,1,0.9131
41990.0,4.0,169.0,0.15274546,0.23804055,0.38643283,0.22278118,0.061407894,0.119299896,0.0660759,0.13463147,0.048152257,0.21014082,0.07058142,0.07991711,0.058319222,0.15147398,0,1,0.8347
66900.0,4.0,25.0,0.15274546,0.23804055,0.38643283,0.22278118,0.056796882,0.11034183,0.06111437,0.124522164,0.04453659,0.19436245,0.06528158,0.073916264,0.053940136,0.2151877,1,1,0.8467
47000.0,4.0,149.0,0.020039726,0.52402073,0.42666963,0.029269919,0.056455914,0.11256359,0.060768697,0.12366686,0.081630304,0.15614538,0.06490252,0.07368728,0.05366801,0.21651141,1,1,0.8849
67000.0,4.0,64.0,0.0654272,0.10197433,0.16555753,0.66704094,0.10444112,0.08736426,0.0781397,0.21758534,0.094742455,0.12413696,0.051687345,0.08826957,0.04270765,0.11092558,0,0,0.7237
25111.0,3.0,132.0,0.065416396,0.10194597,0.16549833,0.6671393,0.07471343,0.08736031,0.04838573,0.27707574,0.035260692,0.12413136,0.051685,0.08826824,0.10219898,0.11092057,0,0,0.9108
2499000.0,4.0,6819.0,0.016953304,0.026420396,0.93189967,0.024726659,0.059010457,0.11464229,0.063496225,0.16841686,0.046272337,0.16289668,0.06782585,0.07679706,0.056042373,0.18459985,1,1,0.8987
